peer_comment_id,peer_submission_id,ualberta_peer_assignments_user_id,peer_comment_created_ts,peer_comment_text
"DbHd7wo6Eeapsg5V67N9Xw","r1b9JQVoEeawFQ5rY6ZGGQ",b9b6877ac941311698e28ee5102cd1891a93322e,2016-04-24 16:31:53.552,"Zakir, \\n\\nwould you mind to take a look at my assignment. I still need some peer review, thanks in advance\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/jDnF8/3-13-assignment-product-wireframe-graded/review/E_OSNwWeEeasvw54ztW_yw"
"DPL2TAWpEeaKcgo5QGzd4w","9WipFQDgEeaFvxKtmk5LcQ",e2ccfade05b2232710b5c34b29f66a51f381ed5c,2016-04-18 21:03:50.624,"Hi guys, dunno whether this is visible for the reviewers I am just affraid I dont really agree with the fact that you said that I missed the upfront task assignement, as this is my last point :) But thanks for the review anyway."
"Cpv08fmeEeWnyw45DXyCTw","aRDpAfgxEeWEAhLOZ9BW_w",988d1f348ca11dccc2096311c1e248f8a0969090,2016-04-03 13:14:48.281,":) Thank you so much guys!"
"ACtLaj5yEeazPQoUWGdJ9Q","08OTqCaOEea6-g6AAdRd5w",e252d09269410133cd45ae5cd9fbd7e59e89a677,2016-06-30 03:23:23.141,"Additional suggestions here:\\nHey, I know burn-down charts are a mess to get right, because I struggled with mine a lot so I will allow myself to comment a bit more on the things I learned that might help you get trough them better. A bit long as I don't have time right now to carefully edit the text.\\n\\n# Release Burn-down chart:\\nRemember that this is different than the iteration burn-down chart, this confused me before a lot. \\n\\n# The prediction line:\\n\\nWhat's not: The prediction line is not the same as a trend line of remaining or work done, neither is it the graph of the total accumulated amount of fork on that sprint.\\n\\nWhat it is: It's just a line starting at the total amount of story points in the first sprint and ending in 0 story points the next sprint after development is supposed to end; if it's a \"moving bottom\" burn-down graph then consider that the starting and end points are relative to that moving bottom\\n\\nWhat it means: it's a  representation of the ideal work to end the project considering current knowledge of the amount of history points. It helps us know if the project is behind schedule considering the total amount of work to do now (the prediction line can start at a different height than remaining work at sprint 1).\\nIf the remaining work is over the prediction line, we are behind.\\n(We might not be able to make it as it stands because we decided to add a bunch of stories, that's not a judgement on how fast we were developing before the additions.)\\n\\n#Types of chart\\nRemaining vs done work and moving bottom. Both tackle the problem of changing in story points in different ways.\\n\\n## Moving bottom\\nIn moving bottom, there is a bese reference (horizontal) line that is moved to represent the current total story points vs the initial. If there are five net more story points, the reference \"bottom\" line is at -5, this means that you have to go down an extra 5 points to reach the new base or bottom; if there are less total story points it is moved up, so it's easier to reach the \"bottom\".\\nHow it can be graphed: there are many ways but i liked charting  _stacked columns graph_  with: \\n1.- remaining work —done work in sprint n is the difference between remaining work at the beginning of sprint n and n+1 —\\n2.- Accumulated user story change (inverted as described above) in the first order of the stack so that it's always next to the x axis.\\na.- An horizontal line (some software support a reference line as a graph parameter) placed at the point of the  Accumulated user story change to represent the new bottom\\nb.- A manually placed arrow from the top of remaining work at sprint 1 to the bottom reference at sprint n+1 (could be done an additional line series that doesn't stack and adjusting it's parameters to represent  the desired line)\\n\\n## done vs remaining\\nIn done vs remaining we wont move the bottom and the changes in story points are just added to the respective sprint (if the change is done at the end of sprint n, this will be reflected at the beginning of n+1).\\nWe differentiate the work done in a sprint from the change in user stories by stacking the done work on top of the remaining one. We do this using a _stacked column graph_.\\n\\nSo at the beginning of sprint 1 it should be only remaining work, in sprint 2 remaining work dropped by the number of completed story points and we stack a column of the height of the work done. The total height should clearly be the same, all the way to the end when we have only done work and zero remaining work, it looks like done work eats a part of the remaining work each sprint.\\n\\nWhen story points are added or removed from a sprint, the remaining work reflects at the time of the change. For example if I add 5 story points at the end of sprint 1, the remaining work bar is 5 points taller than it should be on sprint 2 onwards (pre_remaining - prev_work + change_story_points) since work done is the same size as it used to, the total height of the column in sprint 2 is now 5 points taller – this is what signifies the increased effort in points – if we remove story points, then the total height will be lower than the preceding sprint.\\n\\n\\nI hope this helped clearing some common pitfalls . \\nPlease disregard typos of grammar in this text as I wrote it in what little time I had today to help peers before the looming deadlines, and didn't had time for a simple proofread"
"nMgybic-Eeao7grhbIsHRw","PVvReSXYEea6-g6AAdRd5w",535cca928702472372772b23b2f2245ca0dc5eb3,2016-05-31 14:47:35.32,"PLEASE NOTE: I gauged the severity using the risk assessment matrix which returns a single value based on BOTH likelihood and impact (I did the exact same thing). But apparently, the grading criteria wanted a rating for BOTH likelihood and impact. I hope the people who review my submission recognize this and don't give me a bad score for this!"
"Q_7zP_mAEeW3UQqDzupm-w","4doYgflOEeW3UQqDzupm-w",25f0d3883be31e088b3fbe32623bd799e10bc815,2016-04-03 09:41:39.658,"plz upload the pdf again, link is missing ?"
"FQsJdfmbEeWTnRIwzGCJxQ","4doYgflOEeW3UQqDzupm-w",9543f384c439b6748d9122a6993599750cd9e4e5,2016-04-03 12:53:37.296,"I didn't see the PDF attached"
"q6fOVyWtEeaUkQpCWfYnAQ","ysBloSQyEea3JA6-1_N9Kw",8634cf075379440acf4656465f75421bb7241cbc,2016-05-29 14:57:32.085,"Also cannot gain access to document. Message: Access Denied - \"You need permission\"."
"4TleZCWqEeaMsAqqVTtyRQ","ysBloSQyEea3JA6-1_N9Kw",145f4a2bfddc2492811a855a2f39507c71f7eba6,2016-05-29 14:37:33.468,"need permission to access, is comment only mode enabled?"
"Ts8BQPUXEeWchxJDzxANrQ","hV5_q_QDEeWi3hK4t5iOYw",b7de70292326fbd4fd3936b2a94389d64ec2dc31,2016-03-28 19:00:15.991,"Thank you all!  \\nYes, some requirements were missed and it might have been done because I went wrong way through decision tree while listening to the customer needs.\\nReally appreciate your remarks and recomendations.\\n\\nGood luck!"
"0uJmc_lfEeWqpApEWVJglQ","Ec-NK_iNEeWUlRKoMCES4w",76a559aebb81b0921497a98fca185ab5e6c764ed,2016-04-03 05:49:25.993,"ty :)"
"lYevD_dbEeW6Zw7gOA-Tyw","WlHc7_YnEeWchxJDzxANrQ",658e904f8a9c915a027aab321dc715e63a181ec7,2016-03-31 16:14:02.745,"Thanks for help folks."
"ezMeA_nBEeWqpApEWVJglQ","D6hLyvjYEeWHHgo1wDl8Bw",3b9f5317eca3e45cd2c75efdff11cfd62eae2f0c,2016-04-03 17:28:29.562,"@Anton Grachev\\n\\nThe second question says clearly \"Did the learner provide solutions for the issues that they pointed out?\" It is not intended for issues in the current stories like missing stories or something. It says solutions for issue \"I POINTED OUT\"!"
"rrYi9v1uEeWjZRIrkC40zw","QgdYIvvoEeWu1Q5gvOuhYQ",207b8968edc38822cc751a1b709b51afaf3c64f7,2016-04-08 09:45:52.407,"thanks for the feedback guys - i agree too many words for a wireframe but i wrote it in one go to make the sometimes mundane task of reviewing a tad more interesting :)"
"_eteBio2EeayaAoFBq8aPw","23o7giorEeaHEgowKm82Aw",c86711eaea340b8e63df8320eeb02a97f8624d33,2016-06-04 09:30:35.804,"The last question \"Did the learner identify that the development team should not self-assign all tasks upfront\" is not a fair or even a good question, as the course documentation has a sample Iteration Plan on page 62 which has this self assignment.  More importantly, I do not see an issue with self assignment up-front since these assignments can be changed as team members complete there assignments and as a group negotiate next task assignments."
"fUPLcByyEea3JA6-1_N9Kw","B-QRkxyZEeaxVRJ-Fv2Eqw",de0fbc52fb6e627deadddabe115f35e80921250e,2016-05-18 04:39:21.273,"Right, I agree. I think that is more of an implementation concern that may not necessarily be part of the user story."
"B8o0bRyxEea7ohIwwrERow","B-QRkxyZEeaxVRJ-Fv2Eqw",506060663a6ebd982c89b79b3e80667c015da73b,2016-05-18 04:28:54.686,"I am not sure if mentioning Voice recognition technology at this stage is a good Idea. Probably explore other technologies would be better Idea. Dont you think?"
"j7TcMvYcEeWbXA5c3AKwjQ","qF-vXPSMEeWSBxKpjBqu3Q",76a559aebb81b0921497a98fca185ab5e6c764ed,2016-03-30 02:10:23.518,"thank you so much :)"
"KTNjHScCEealrBKadnqOlw","b7_IrCP4EeaGvwq7P--E0Q",f7a18e7cb4d3cb7b89e7dc30d13e93b0c2be71f8,2016-05-31 07:34:51.603,"thanks guys, yes I missed, Lisa's changing her mind."
"ZMo_FwWZEeabxBJJrDI4EQ","D3yh1wWZEeaXyAokJRhgfQ",fe3902ac2f4db669a8ab301817de87eedc48fb81,2016-04-18 19:11:46.049,"keep smiling ;)"
"F8pg6PeIEeW6Zw7gOA-Tyw","rnjghPa8EeWqQwq9khhH1Q",76a559aebb81b0921497a98fca185ab5e6c764ed,2016-03-31 21:32:39.142,"Thank you all! \\n@Maksym sorry but i think you saw wrongly."
"ASjvvfa9EeWi3hK4t5iOYw","rnjghPa8EeWqQwq9khhH1Q",76a559aebb81b0921497a98fca185ab5e6c764ed,2016-03-30 21:18:53.338,"You might think that the last sprint is weird, and it is. i've chosen the tasks based on their prio, but also on their value as opposed to the risk.\\n1) because the remanding are all low prio.\\n2) because it the last sprint there is not much sense to risk doing a task that wont get finished, and to balance any delay that might happen due to the risk of the firsts user stories."
"WYvgufM6EeWB9gr2ttYzXQ","Phhxc_M6EeWmrgpxaSyEow",79778b88d50c60768d15e5be2b37cbc988e3ce91,2016-03-26 10:06:04.066,"Hi Fellow classmates! please feel free to comments. thank you for your time to peer-review the assignment!"
"CmSkxvW9EeWB9gr2ttYzXQ","0_ew0vW8EeWdIhI-GrEcAw",b3a97c802cea57d5c5f5dbae069de89d55c20108,2016-03-29 14:46:37.666,"Incidentally pdf failed to upload, please use link below\\n\\nhttps://www.dropbox.com/s/wl7xis28h2v561u/Bodleian%20wireframe.png?dl=0"
"Rrvax_Z5EeWmrgpxaSyEow","S2LwevKsEeWWORKcDoY1lQ",391469572259b726b10f04324a006d0bc1961328,2016-03-30 13:14:04.286,"Thank you for your feedback Scott and Peter! Very much appreciated :-)"
"k8gQmzsLEear2wpBpCdaRw","Ve9krzsLEeaL_xIEq4QdBw",8fd65e73928febbe20858b19c330b807cdade0f2,2016-06-25 19:32:39.142,"thank you colleagues very much for all your feedback durnig this specilalization!, good luck!!"
"rWYbjfsAEeWjZRIrkC40zw","mO6yYvsAEeWjZRIrkC40zw",6295f232d32852b119de0aad5b7e7dba9100635d,2016-04-05 07:33:23.239,"I am sory for the inconvenience. I have re-uploaded my plan again."
"GV8BlPo3EeWTZBIrc0wCDw","JEcvyfkhEeWKUg5ak3F-gw",10770e3a2766cb2ec2c27973bdd2e123c7b70f9b,2016-04-04 07:30:26.047,"Thank you all.\\n\\n@Thomas C.: Thank you for your detailed comment. But meeting with the database team is something to do to prevent the risk. If the risk occurs, we have to deal with the problem of having an unusable database.\\nI have some experience in this field (computer scientist for 15 years, CTO for 9 years), and building a temporary database aside the real one - for the time needed to repair it - is something I already done several times when I didn't have the choice.\\n\\nKind regards."
"fZXC3BJMEeavcw5bns7DCQ","5iEAKg_SEeaSqwpdV4Ekkw",39f00deb1da7b707a208da4b4248b98e8569218c,2016-05-04 23:04:01.516,"Please review me! Thanks. https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/TO0OLQ_aEea0FgrDsuIyMQ"
"QEAwoRIkEeaVPQ6kCMKyuQ","mN8SAhFfEeavcw5bns7DCQ",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 18:15:58.745,"Please review my work\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"qGB1S_wTEeWS4Ar9qFG8UQ","-oLlmvvbEeWZDQ5TnbLmpw",5354f2fb348f2b43b7e8fff3fead11f85eed4c95,2016-04-06 16:21:46.414,"yes, but prediction line and actual chart have to begin from the same point. Other classmates did it. But I can not understand how to do it in google docs.."
"IuXK8vvcEeWftQ4Vb9ltCw","-oLlmvvbEeWZDQ5TnbLmpw",5354f2fb348f2b43b7e8fff3fead11f85eed4c95,2016-04-06 09:44:20.153,"I did not understand how in googl dox to move a prediction line. My prediction line begins in other point..."
"gGUgCPwSEeWJIg651qnFcw","-oLlmvvbEeWZDQ5TnbLmpw",428ffd7655ea4f21a5ea9121a2b007b255798b4d,2016-04-06 16:13:29.839,"It looks fine. The Y-axis should end in a higher value so the start of the trending line would be visible"
"6QaICPY_EeWqQwq9khhH1Q","SbPkbfVrEeWhbg4BpFa_-Q",f92f15afe9182cc9fa66408d020b038a80a519ce,2016-03-30 06:23:25.756,"Thanks @Thomas and @Carmen"
"G_EzFv3oEeWbYhLNZ2H1QQ","KiXxV_2sEeWpRBJSZ0Y3Bw",db64a6c8c03ef00b299d97f8c82a3ac7292dca70,2016-04-09 00:15:04.77,"I think you might have accidentally uploaded the release plan for the previous week. Can you check it and try again?"
"_zYn4Qc8EeameQ5yARF2wQ","vGoYGQcmEeaGrhI0SW4tcQ",d1b54647bab85ed30e14194f0dd985ac64d6b437,2016-04-20 21:15:24.255,"Every time I tried to review this project by Zoltan, it will just navigate back to the same page. Please check your upload and fix."
"Jd_LBgI-Eea4QQ6KgOwBaQ","OGlz5QFdEeamGg7Dz_SaMQ",6295f232d32852b119de0aad5b7e7dba9100635d,2016-04-14 12:41:02.803,"Thenk you very much for your efforts and comments\\n\\n Magda I have tried to display that too, but adding labels made diagram readability incredible low, so I decided to hide them."
"3iCI7hGsEea84w5Krj7Aqw","1vCGGQc_EeaFxAruJmtipQ",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 04:01:24.01,"Could You please Review Mine\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"2VlkHAAbEeabYhLNZ2H1QQ","UkdCEgAaEeaZ8AoH1Zkwbw",e2ccfade05b2232710b5c34b29f66a51f381ed5c,2016-04-11 19:30:29.201,"Hey, your assignment is not accessible on the link you provided. Could you please resubmit?"
"7UkmrgAbEeavUQqXcskp8Q","UkdCEgAaEeaZ8AoH1Zkwbw",e2ccfade05b2232710b5c34b29f66a51f381ed5c,2016-04-11 19:31:02.649,"Hm....Ignore, wrong window, sorry - it was for someone else"
"mCCqaPheEeWPcBKgw3iPNw","uOJevfSxEeWfohJ0hvQveQ",5229abf9b3a68d53b641d9e3ba85a912da42f3f5,2016-04-01 23:08:06.756,"thanks"
"qpukDfE3EeWfwAohgaM63Q","vhgcZ_E1EeWCWg4sBTB7QQ",0479be76879d8437e4d6a3d68b990d8e5c83f1f9,2016-03-23 20:41:49.249,"The document is set to view only."
"aEddnvE7EeWTdBIkpCpI1Q","vhgcZ_E1EeWCWg4sBTB7QQ",96f94dd4e317861fea52ba51356604674d947b40,2016-03-23 21:08:35.954,"now should be fine, tks"
"mC-_-wWZEeabxBJJrDI4EQ","2ClFPgWYEeaF6Q7J_LJDbQ",fe3902ac2f4db669a8ab301817de87eedc48fb81,2016-04-18 19:13:12.278,"you have uploaded your image from the previous excercise."
"zvTRsyb2EeaUkQpCWfYnAQ","2VOdJSWREeaJgwq0BvW1SQ",5bb281817db05c25567aa1590e8ca959891c2047,2016-05-31 06:13:35.734,"Yes Des. Reading level matches is for matching users with the same reading level. Not for books because we don't have that information in the database."
"IGDhJB-qEea3JA6-1_N9Kw","G8rW4h-IEeaPqRI66g-Cyw",45171ada06bbaeb8065c8cdfd8f237d62fbdff12,2016-05-21 23:17:02.95,"Hi  lilie chang fine, Can you please share your Google doc so that I can finish my review. Right now I am not able to open it. Thanks."
"GbpbWh-vEeanEw4Bwn2GsQ","G8rW4h-IEeaPqRI66g-Cyw",b5e537d3a0f171ea3683d27ed5db376dbac43c5a,2016-05-21 23:52:39.276,"hi ranjani! i am able to click on the link above and can access it. can you try again? sorry for inconvenience."
"OVeKTQDOEeau1Q5gvOuhYQ","cH_26f9MEeWlQw7xlSHNnQ",cc67fdb77dae7cb3fa7d999346cbc0100f02120d,2016-04-12 16:47:20.668,"Could you please grade my 4.9 if you are read?y"
"iCLdADkoEeaX9g777MTxIQ","FeaL-TepEealwhLVIRkAvw",207b8968edc38822cc751a1b709b51afaf3c64f7,2016-06-23 09:54:52.684,"hi matt i'm actually having some trouble with this assignment and think i'm missing something altogether. I think you've touched on something in your comment. Could you advise please?\\n\\nAlso does anyone know how to create this adjustable floor in excel? i think my limited knowledge with spreadsheets is hindering me on this assignment."
"AkozBfmyEeWTnRIwzGCJxQ","3ShHBfmxEeWPcBKgw3iPNw",c152e71f95fedc7a2c48eeee75641024adb55fb7,2016-04-03 15:37:44.258,"I did it in Google drive.\\nYou can check the link above if you want to read it in a more comfortable format"
"opd9c_TQEeWwfgrZnMB2OQ","Y9QmbfKtEeWTdBIkpCpI1Q",d8bde0c8e2f5da38c1d760331bcf65b386198208,2016-03-28 10:34:22.288,"@hengche: there is 5 user stories about grading criteria (id 31-35)\\n@santiago: you are right, the tablet app is a develop team suggestion, but this could be a good time to review the requirement with the client."
"qby0UgpLEeamMA4cfDGJIw","14vNewpKEeadCAokotFXQQ",0cf8ba558703fc4454e0efb68fb4322d0c0dd6c8,2016-04-24 18:37:56.792,"I cant download the PDF file. Did you upload it?"
"gSi2KwAZEeaZ8AoH1Zkwbw","UVKQCgAUEeabYhLNZ2H1QQ",adf859c01505e6ba5a5c061f7debdb753cdfd8ee,2016-04-11 19:13:42.249,"I can't open/see your burndown chart. Can you try to submit again?"
"fm6TdxIjEea0FgrDsuIyMQ","aL3s8xFNEea84w5Krj7Aqw",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 18:10:33.571,"Please review my work\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"6wdWsScSEeaJgwq0BvW1SQ","xmPUuyWtEeawRg6_aDBdWw",130b527f504e2b71749324bf3dbfee6b5d20034c,2016-05-31 09:34:48.74,"Hi Tiberiu, Mete,\\nlikelihood and risk were part of each of my suggestions."
"Cr2R9PoOEeW6Zw7gOA-Tyw","1BNth_oNEeW3UQqDzupm-w",d4370ac84b769b123fa348a44c83d425a920af76,2016-04-04 02:36:32.135,"ATTENTION!  The formatting did not save when I pasted my assignment.  Here is a Google Docs link to an easier to read version: \\nhttps://docs.google.com/document/d/1Hm49kcEnAyAzoGzXLucAJEWDBlyxbWyMPmIHdOsEs9E/edit?usp=sharing"
"Vp_c3vnxEeWTZBIrc0wCDw","9RqIsPYOEeWSBxKpjBqu3Q",46219ea1269527076809b10bb22e1ac897c40b04,2016-04-03 23:11:04.042,"Good job"
"H6-6c_biEeWi3hK4t5iOYw","FPqmXPSlEeWuFQ44bDlsAw",988d1f348ca11dccc2096311c1e248f8a0969090,2016-03-31 01:44:35.932,"Did the learner include a user story about the product being mobile/available anywhere (or similar wording)? - Guys this is captured in user story 002... making the content available offline. Please correct the marking.\\n\\nDid the learner include a user story about being able to see the covers of books while browsing (or similar wording)? - Guys this is captured in user story 019.  Please correct the marking."
"TEX09yW1EeaBWRI_KGGi0Q","7T0iciWvEeacKhJ2Eiev7Q",535cca928702472372772b23b2f2245ca0dc5eb3,2016-05-29 15:52:08.034,"PLEASE NOTE: In my original submission, you'll see that  I created some \"epic\" user stories for \"Tertiary (Stakeholder)\" users. I did this to explain the goals behind the product, but realize now that these should not have been included in a requirements document. While these are important, they should've be communicated separately as \"Motivations For This Release.\""
"BifFyysbEeayaAoFBq8aPw","c4vXfSsZEeaCnQ4uxkc-rQ",9965845947fa5bc92d0a595dba1785bffa69acc1,2016-06-05 12:42:54.876,"Not everybody has a pptx viewer. Please keep in mind for the next assignment."
"OY312gH8Eeae0QpYWFNxmQ","tldcvwDoEeaQlgqeW2LgFQ",8b5e00de0476241f25374b7a79a6c4f4f15e74eb,2016-04-14 04:49:09.037,"I used excel for chart"
"3y1tSgRbEea4QQ6KgOwBaQ","aLsKuwM_EeaFvxKtmk5LcQ",293b05389205dc2e08d6cfd5c162ffebe80bdf62,2016-04-17 05:18:51.421,"Thanks for your comments. There is something that it is not clear to me, though. It is or is not a good practice to assign developers all user stories' tasks?  From Agile Planning for Software Products course notes, Module 3 (planning), Iteration plans, page 61, I quote: \\n\\n \"6. The development team must sign up for tasks.\\nIn iteration plans, tasks are self-assigned. This means\\nthat managers do not assign tasks to members of the\\ndevelopment team, but rather, developers choose to\\nwork on what they find interesting. This generally results\\nin more satisfied workers, and better software.\"\\n\\nand if you check the iteration plan the notes has as example (page 62 and 63) you see all the tasks have been assigned to someone. Therefore, this is a bit contradictory with what Kevin and Rene are suggesting.\\n\\nAs a Project Manager, I'd be concern if tasks are not assigned to someone at the beginning of the iteration."
"pRtv7RIkEea63hJ3Ni_BAw","zSjfYg8QEea84w5Krj7Aqw",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 18:18:47.954,"Please review my work\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"sKnyEz5yEeaswA4y58BhkQ","wjyeGyXLEeacKhJ2Eiev7Q",e252d09269410133cd45ae5cd9fbd7e59e89a677,2016-06-30 03:28:19.25,"Hey, I know burn down charts are a mess to get right, because I struggled with mine a lot so I will allow myself to comment a bit more on the things I learned that might help you get trough them better. A bit long as I don't have time right now to carefully edit the text.\\n\\n# Release Burn-down chart:\\nRemember that this is different than the iteration burn-down chart, this confused me before a lot. \\n\\n# The prediction line:\\n\\nWhat's not: The prediction line is not the same as a trend line of remaining or work done, neither is it the graph of the total accumulated amount of fork on that sprint.\\n\\nWhat it is: It's just a line starting at the total amount of story points in the first sprint and ending in 0 story points the next sprint after development is supposed to end; if it's a \"moving bottom\" burn-down graph then consider that the starting and end points are relative to that moving bottom\\n\\nWhat it means: it's a  representation of the ideal work to end the project considering current knowledge of the amount of history points. It helps us know if the project is behind schedule considering the total amount of work to do now (the prediction line can start at a different height than remaining work at sprint 1).\\nIf the remaining work is over the prediction line, we are behind.\\n(We might not be able to make it as it stands because we decided to add a bunch of stories, that's not a judgement on how fast we were developing before the additions.)\\n\\n#Types of chart\\nRemaining vs done work and moving bottom. Both tackle the problem of changing in story points in different ways.\\n\\n## Moving bottom\\nIn moving bottom, there is a bese reference (horizontal) line that is moved to represent the current total story points vs the initial. If there are five net more story points, the reference \"bottom\" line is at -5, this means that you have to go down an extra 5 points to reach the new base or bottom; if there are less total story points it is moved up, so it's easier to reach the \"bottom\".\\nHow it can be graphed: there are many ways but i liked charting  _stacked columns graph_  with: \\n1.- remaining work —done work in sprint n is the difference between remaining work at the beginning of sprint n and n+1 —\\n2.- Accumulated user story change (inverted as described above) in the first order of the stack so that it's always next to the x axis.\\na.- An horizontal line (some software support a reference line as a graph parameter) placed at the point of the  Accumulated user story change to represent the new bottom\\nb.- A manually placed arrow from the top of remaining work at sprint 1 to the bottom reference at sprint n+1 (could be done an additional line series that doesn't stack and adjusting it's parameters to represent  the desired line)\\n\\n## done vs remaining\\nIn done vs remaining we wont move the bottom and the changes in story points are just added to the respective sprint (if the change is done at the end of sprint n, this will be reflected at the beginning of n+1).\\nWe differentiate the work done in a sprint from the change in user stories by stacking the done work on top of the remaining one. We do this using a _stacked column graph_.\\n\\nSo at the beginning of sprint 1 it should be only remaining work, in sprint 2 remaining work dropped by the number of completed story points and we stack a column of the height of the work done. The total height should clearly be the same, all the way to the end when we have only done work and zero remaining work, it looks like done work eats a part of the remaining work each sprint.\\n\\nWhen story points are added or removed from a sprint, the remaining work reflects at the time of the change. For example if I add 5 story points at the end of sprint 1, the remaining work bar is 5 points taller than it should be on sprint 2 onwards (pre_remaining - prev_work + change_story_points) since work done is the same size as it used to, the total height of the column in sprint 2 is now 5 points taller – this is what signifies the increased effort in points – if we remove story points, then the total height will be lower than the preceding sprint.\\n\\n\\nI hope this helped clearing some common pitfalls . \\nPlease disregard typos of grammar in this text as I wrote it in what little time I had today to help peers before the looming deadlines, and didn't had time for a simple proofread"
"TzRJZxJMEea84w5Krj7Aqw","X8TAmBFZEeaAVhLVpQtKaw",39f00deb1da7b707a208da4b4248b98e8569218c,2016-05-04 23:02:43.702,"Please review me! https://www.coursera.org/learn/software-product-management-capstone/peer/fFMh9/5-10-assignment-release-burndown-graded/review/TO0OLQ_aEea0FgrDsuIyMQ"
"BeeEeBIkEeaSqwpdV4Ekkw","X8TAmBFZEeaAVhLVpQtKaw",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 18:14:20.856,"Please review my work\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"cjT6MCWYEeawRg6_aDBdWw","1eXrdCS-EeaJgwq0BvW1SQ",130b527f504e2b71749324bf3dbfee6b5d20034c,2016-05-29 12:25:36.271,"My release plan seems to have gotten mixed up with an older assignment. Is there a way  to correct this?"
"tnzeHiuqEeaoXg7YgQ2Cfw","JuLu-CuqEeaHEgowKm82Aw",535cca928702472372772b23b2f2245ca0dc5eb3,2016-06-06 05:51:28.745,"I thought this exercise was terribly planned. They should have based all references to the requirements on the ID NUMBER instead of a mix of inconsistent \"short names.\" This exercise took hours to complete and was needlessly frustrating..... \\n\\nOK - I'm done venting and will post these comments in the class discussion group...!"
"Psq3DwlDEeay7RIMsC5_hw","INkBEwlDEeadCAokotFXQQ",1ef2b153b4dd0818300b61b373ebd8f44b4028ae,2016-04-23 11:05:10.231,"We can see that on day 4/12 and 4/13 we have a burning across behavior this might be because the team didn't work enough that day since only 0.50 hours were completed in day 12.\\n\\nAnother possibility is that the team was adding as much task as they were completing into the iteration so that the remaining hours still the same but i don't think this is the reason since the completed task add only 0.50 hours on day 12."
"LtMPYBCpEeavcw5bns7DCQ","KwTfAg_cEeaVPQ6kCMKyuQ",74b6a47a51ac950d01f1fe78c0efbddf9b94c031,2016-05-02 21:02:30.248,"Hi. If you double check the burndown, the questions are all correct. \\nThe prediction line begins at 92 points un the first sprint. You just have to sum the initial 84 and the 8 points added. That's what an adjustable floor is supposed to show.\\nAn the story points remaining fpr Sprint 4 is also correct: 38. You just have to sum 30 remaibing from the initial plan and 8 added (and reflected in the adjustable floor)"
"-ASlByUaEeaRtQpho9OEXw","p1t38iTsEeaBEw6P57up1w",6ff6d4ec72648249115cc2675b81ca9a2483f18f,2016-05-28 21:27:24.181,"Well done"
"okd6nwRlEeamGg7Dz_SaMQ","jJRNwAMTEeagVwrGhMvzTw",f9631fd858571693b368f5666ed48f798ab33da6,2016-04-17 06:28:44.218,"Dear Coleagues, please concentrate a little bit more :) ..."
"HFAjOiA4EeaIERIKn_tddw","NmD9SR-7Eea7ohIwwrERow",b5e537d3a0f171ea3683d27ed5db376dbac43c5a,2016-05-22 16:13:24.665,"Thank you for reviewing, Eugene and Paul. Eugene, I agree with your comments!"
"3QW-FCA3EeaHYQrA6vK1PQ","NmD9SR-7Eea7ohIwwrERow",b5e537d3a0f171ea3683d27ed5db376dbac43c5a,2016-05-22 16:11:38.481,"Very interesting to see other classmates' work. I feel I went a little overboard in thinking through the entire experience -- good to see that not EVERY little thing needs to be defined at this point. I need to change my mindset from waterfall!"
"PLDleRIjEeavcw5bns7DCQ","QwVs7RIZEea0FgrDsuIyMQ",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 18:08:43.276,"Could you review my work\\n\\nhttps://www.coursera.org/learn/software-product-management-capstone/peer/6rdPD/6-8-assignment-personal-project-retrospective-graded/review/SRy31BGqEea84w5Krj7Aqw"
"jvBtNBIlEeavcw5bns7DCQ","QwVs7RIZEea0FgrDsuIyMQ",56e83347fa53f700912a6b4aa63db5ffc5cdd0d9,2016-05-04 18:25:20.259,"Thank you"
